Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL,Settled PL Clean,Signed Amount,Cumulative Position,Cumulative PL,Time Diff,Prev Side,Is_Toxic
USD,2025-08-08 12:37:00,710351,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.53,—,0.0,-100.0,-394.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710372,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.49,—,0.0,-100.0,-494.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710330,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.59,—,0.0,-100.0,-594.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710323,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.58,—,0.0,-100.0,-694.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710316,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.78,—,0.0,-100.0,-794.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710309,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.69,—,0.0,-100.0,-894.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710302,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.7,—,0.0,-100.0,-994.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710295,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.61,—,0.0,-100.0,-1094.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710288,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.69,—,0.0,-100.0,-1194.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710337,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.66,—,0.0,-100.0,-1294.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710344,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.73,—,0.0,-100.0,-1394.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710365,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.67,—,0.0,-100.0,-1494.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710274,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.98,—,0.0,-100.0,-1594.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 12:37:00,710281,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.77,—,0.0,-100.0,-1694.0,37255.7,0 days 00:00:00,Sell,False
USD,2025-08-08 13:01:00,710439,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.3,797.74,797.74,100.0,-1594.0,38053.44,0 days 00:24:00,Sell,False
USD,2025-08-08 13:01:00,710446,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.69,838.4,838.4,100.0,-1494.0,38891.84,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710453,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.81,815.74,815.74,100.0,-1394.0,39707.58,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710460,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.31,845.52,845.52,100.0,-1294.0,40553.1,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710467,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.39,829.52,829.52,100.0,-1194.0,41382.62,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710474,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.35,826.54,826.54,100.0,-1094.0,42209.16,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710481,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.63,806.94,806.94,100.0,-994.0,43016.1,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710488,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.76,793.54,793.54,100.0,-894.0,43809.64,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710495,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.27,749.8,749.8,100.0,-794.0,44559.44,0 days 00:00:00,Buy,False
USD,2025-08-08 13:01:00,710502,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.51,707.06,707.06,100.0,-694.0,45266.5,0 days 00:00:00,Buy,False
USD,2025-08-08 13:02:00,710545,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.86,773.42,773.42,100.0,-594.0,46039.92,0 days 00:01:00,Buy,False
USD,2025-08-08 13:02:00,710552,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.28,838.42,838.42,100.0,-494.0,46878.34,0 days 00:00:00,Buy,False
USD,2025-08-08 13:02:00,710559,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.28,843.8,843.8,100.0,-394.0,47722.14,0 days 00:00:00,Buy,False
USD,2025-08-08 13:02:00,710566,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.36,816.76,816.76,100.0,-294.0,48538.9,0 days 00:00:00,Buy,False
USD,2025-08-08 13:02:00,710573,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.33,817.08,817.08,100.0,-194.0,49355.98,0 days 00:00:00,Buy,False
USD,2025-08-08 13:03:00,710580,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.26,839.92,839.92,100.0,-94.0,50195.9,0 days 00:01:00,Buy,False
USD,2025-08-08 13:03:00,710594,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.02,—,0.0,100.0,6.0,50195.9,0 days 00:00:00,Buy,False
USD,2025-08-08 13:03:00,710601,Buy,CFD,Metals,XAU/USD,USD,100.0,3390.96,—,0.0,100.0,106.0,50195.9,0 days 00:00:00,Buy,False
USD,2025-08-08 13:03:00,710608,Buy,CFD,Metals,XAU/USD,USD,100.0,3390.89,—,0.0,100.0,206.0,50195.9,0 days 00:00:00,Buy,False
USD,2025-08-08 13:03:00,710587,Buy,CFD,Metals,XAU/USD,USD,100.0,3391.38,762.34,762.34,100.0,306.0,50958.24,0 days 00:00:00,Buy,False
USD,2025-08-08 13:54:00,710687,Buy,CFD,Metals,XAU/USD,USD,10.0,3399.46,—,0.0,10.0,316.0,50958.24,0 days 00:51:00,Buy,False
USD,2025-08-08 16:11:00,710700,Sell,CFD,Metals,XAU/USD,USD,10.0,3395.47,42.34,42.34,-10.0,306.0,51000.58,0 days 02:17:00,Buy,False
USD,2025-08-08 18:04:00,710707,Sell,CFD,Metals,XAU/USD,USD,50.0,3395.86,242,242.0,-50.0,256.0,51242.58,0 days 01:53:00,Sell,False
USD,2025-08-08 18:07:00,710838,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.26,—,0.0,-100.0,156.0,51242.58,0 days 00:03:00,Sell,False
USD,2025-08-08 18:07:00,710831,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.34,—,0.0,-100.0,56.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710824,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.49,—,0.0,-100.0,-44.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710817,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.23,—,0.0,-100.0,-144.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710810,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.76,—,0.0,-100.0,-244.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710797,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.1,—,0.0,-100.0,-344.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710790,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.44,—,0.0,-100.0,-444.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710776,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.84,—,0.0,-100.0,-544.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710845,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.14,—,0.0,-100.0,-644.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710769,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.22,—,0.0,-100.0,-744.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710762,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.52,—,0.0,-100.0,-844.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710755,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.61,—,0.0,-100.0,-944.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710748,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.3,—,0.0,-100.0,-1044.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710741,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.32,—,0.0,-100.0,-1144.0,51242.58,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710734,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.94,309.1,309.1,-100.0,-1244.0,51551.68,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710783,Sell,CFD,Metals,XAU/USD,USD,100.0,3397.54,—,0.0,-100.0,-1344.0,51551.68,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710720,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.77,778.24,778.24,-100.0,-1444.0,52329.92,0 days 00:00:00,Sell,False
USD,2025-08-08 18:07:00,710727,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.43,750.78,750.78,-100.0,-1544.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:08:00,710852,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.46,—,0.0,-100.0,-1644.0,53080.7,0 days 00:01:00,Sell,False
USD,2025-08-08 18:08:00,710859,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.01,—,0.0,-100.0,-1744.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710987,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.68,—,0.0,-100.0,-1844.0,53080.7,0 days 00:02:00,Sell,False
USD,2025-08-08 18:10:00,710932,Sell,CFD,Metals,XAU/USD,USD,100.0,3400.29,—,0.0,-100.0,-1944.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,711001,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.15,—,0.0,-100.0,-2044.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710994,Sell,CFD,Metals,XAU/USD,USD,100.0,3398.32,—,0.0,-100.0,-2144.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710945,Sell,CFD,Metals,XAU/USD,USD,100.0,3400.35,—,0.0,-100.0,-2244.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710980,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.08,—,0.0,-100.0,-2344.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710973,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.24,—,0.0,-100.0,-2444.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710966,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.28,—,0.0,-100.0,-2544.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710952,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.73,—,0.0,-100.0,-2644.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:10:00,710959,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.52,—,0.0,-100.0,-2744.0,53080.7,0 days 00:00:00,Sell,False
USD,2025-08-08 18:26:00,711155,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.21,581.96,581.96,100.0,-2644.0,53662.66,0 days 00:16:00,Sell,False
USD,2025-08-08 18:26:00,711134,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.14,553.2,553.2,100.0,-2544.0,54215.86,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711127,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.18,538.72,538.72,100.0,-2444.0,54754.58,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711141,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.3,574.4,574.4,100.0,-2344.0,55328.98,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711120,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.26,509.2,509.2,100.0,-2244.0,55838.18,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711113,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.36,519.96,519.96,100.0,-2144.0,56358.14,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711148,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.16,552.96,552.96,100.0,-2044.0,56911.1,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711099,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.94,436.88,436.88,100.0,-1944.0,57347.98,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711092,Buy,CFD,Metals,XAU/USD,USD,100.0,3393.05,454.28,454.28,100.0,-1844.0,57802.26,0 days 00:00:00,Buy,False
USD,2025-08-08 18:26:00,711106,Buy,CFD,Metals,XAU/USD,USD,100.0,3392.57,490.36,490.36,100.0,-1744.0,58292.62,0 days 00:00:00,Buy,False
USD,2025-08-08 18:58:00,711307,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.19,—,0.0,-100.0,-1844.0,58292.62,0 days 00:32:00,Buy,False
USD,2025-08-08 18:58:00,711291,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.36,—,0.0,-100.0,-1944.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711275,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.08,—,0.0,-100.0,-2044.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711259,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.1,—,0.0,-100.0,-2144.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711226,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.58,—,0.0,-100.0,-2244.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711243,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.46,—,0.0,-100.0,-2344.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711212,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.53,—,0.0,-100.0,-2444.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711205,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.22,—,0.0,-100.0,-2544.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711198,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.28,—,0.0,-100.0,-2644.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-08 18:58:00,711219,Sell,CFD,Metals,XAU/USD,USD,100.0,3399.52,—,0.0,-100.0,-2744.0,58292.62,0 days 00:00:00,Sell,False
USD,2025-08-11 01:59:00,716954,Sell,FOREX,Forex Majors,EUR/USD,USD,10000.0,1.16583,-59.65,-59.65,-10000.0,-30000.0,-1583.06,3 days 13:26:00,Sell,False
USD,2025-08-11 01:59:00,716947,Buy,FOREX,Forex Majors,EUR/USD,USD,10000.0,1.1658,—,0.0,10000.0,-20000.0,-1583.06,0 days 00:00:00,Sell,True
USD,2025-08-11 05:46:00,716973,Buy,CFD,Metals,XAU/USD,USD,50.0,3377.14,"1,083.82",1083.82,50.0,-2694.0,59376.44,2 days 10:48:00,Sell,False
USD,2025-08-11 05:56:00,716980,Buy,CFD,Metals,XAU/USD,USD,50.0,3378.78,"1,022.50",1022.5,50.0,-2644.0,60398.94,0 days 00:10:00,Buy,False
USD,2025-08-11 06:30:00,716987,Buy,CFD,Metals,XAU/USD,USD,100.0,3366.62,"3,275.56",3275.56,100.0,-2544.0,63674.5,0 days 00:34:00,Buy,False
USD,2025-08-11 11:27:00,717036,Sell,CFD,Metals,XAU/USD,USD,9.0,3350.31,—,0.0,-9.0,-2553.0,63674.5,0 days 04:57:00,Buy,False
USD,2025-08-11 12:26:00,717064,Buy,CFD,Metals,XAU/USD,USD,21.0,3353.31,969.78,969.78,21.0,-2532.0,64644.28,0 days 00:59:00,Sell,False
USD,2025-08-11 17:12:00,717089,Buy,CFD,Metals,XAU/USD,USD,40.0,3342.79,"2,265.45",2265.45,40.0,-2492.0,66909.73,0 days 04:46:00,Buy,False
USD,2025-08-11 17:47:00,717120,Sell,CFD,Metals,XAU/USD,USD,60.0,3358.52,—,0.0,-60.0,-2552.0,66909.73,0 days 00:35:00,Buy,False
USD,2025-08-12 09:17:00,719021,Buy,CFD,Metals,XAU/USD,USD,100.0,3351.39,"4,784.96",4784.96,100.0,-2452.0,71694.69,0 days 15:30:00,Sell,False
USD,2025-08-12 09:17:00,719014,Buy,CFD,Metals,XAU/USD,USD,100.0,3351.53,"4,779.64",4779.64,100.0,-2352.0,76474.33,0 days 00:00:00,Buy,False
USD,2025-08-12 11:08:00,719034,Buy,CFD,Metals,XAU/USD,USD,100.0,3344.5,"5,469.44",5469.44,100.0,-2252.0,81943.77,0 days 01:51:00,Buy,False
USD,2025-08-12 11:08:00,719041,Buy,CFD,Metals,XAU/USD,USD,100.0,3344.53,"5,485.35",5485.35,100.0,-2152.0,87429.12,0 days 00:00:00,Buy,False
USD,2025-08-12 11:19:00,719308,Buy,CFD,Metals,XAU/USD,USD,100.0,3341.88,"5,734.76",5734.76,100.0,-2052.0,93163.88,0 days 00:11:00,Buy,False
USD,2025-08-12 11:29:00,719321,Buy,CFD,Metals,XAU/USD,USD,100.0,3343.07,"5,723.02",5723.02,100.0,-1952.0,98886.9,0 days 00:10:00,Buy,False
USD,2025-08-12 11:37:00,719334,Buy,CFD,Metals,XAU/USD,USD,100.0,3339.46,"6,078.46",6078.46,100.0,-1852.0,104965.36,0 days 00:08:00,Buy,False
USD,2025-08-12 12:18:00,719348,Buy,CFD,Metals,XAU/USD,USD,100.0,3344.48,"5,521.43",5521.43,100.0,-1752.0,110486.79000000001,0 days 00:41:00,Buy,False
USD,2025-08-12 12:20:00,719474,Buy,CFD,Metals,XAU/USD,USD,100.0,3342.6,"5,667.32",5667.32,100.0,-1652.0,116154.11,0 days 00:02:00,Buy,False
USD,2025-08-12 12:20:00,719455,Buy,CFD,Metals,XAU/USD,USD,100.0,3342.85,"5,662.92",5662.92,100.0,-1552.0,121817.03,0 days 00:00:00,Buy,False
USD,2025-08-12 12:38:00,719557,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.48,"5,373.28",5373.28,100.0,-1452.0,127190.31,0 days 00:18:00,Buy,False
USD,2025-08-12 12:40:00,719620,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.65,"5,190.96",5190.96,100.0,-1352.0,132381.27,0 days 00:02:00,Buy,False
USD,2025-08-12 12:40:00,719613,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.67,"5,186.02",5186.02,100.0,-1252.0,137567.29,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719606,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.52,"5,200.83",5200.83,100.0,-1152.0,142768.12,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719599,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.42,"5,185.27",5185.27,100.0,-1052.0,147953.39,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719627,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.46,"5,193.88",5193.88,100.0,-952.0,153147.27,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719585,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.02,"5,132.21",5132.21,100.0,-852.0,158279.48,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719578,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.0,"5,129.11",5129.11,100.0,-752.0,163408.59,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719571,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.51,"5,210.88",5210.88,100.0,-652.0,168619.47,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719592,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.48,"5,178.98",5178.98,100.0,-552.0,173798.45,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719634,Buy,CFD,Metals,XAU/USD,USD,100.0,3347.27,"5,182.66",5182.66,100.0,-452.0,178981.11,0 days 00:00:00,Buy,False
USD,2025-08-12 12:40:00,719564,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.51,"5,250.20",5250.2,100.0,-352.0,184231.31,0 days 00:00:00,Buy,False
USD,2025-08-12 12:53:00,719671,Buy,CFD,Metals,XAU/USD,USD,100.0,3351.19,"4,793.76",4793.76,100.0,-252.0,189025.07,0 days 00:13:00,Buy,False
USD,2025-08-12 13:00:00,719684,Buy,CFD,Metals,XAU/USD,USD,100.0,3351.68,"4,765.11",4765.11,100.0,-152.0,193790.18,0 days 00:07:00,Buy,False
USD,2025-08-12 13:14:00,719705,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.01,—,0.0,100.0,-52.0,193790.18,0 days 00:14:00,Buy,False
USD,2025-08-12 13:15:00,719712,Buy,CFD,Metals,XAU/USD,USD,100.0,3344.89,"4,664.72",4664.72,100.0,48.0,198454.9,0 days 00:01:00,Buy,False
USD,2025-08-12 13:17:00,719719,Buy,CFD,Metals,XAU/USD,USD,50.0,3349.81,435.5,435.5,50.0,98.0,198890.4,0 days 00:02:00,Buy,False
USD,2025-08-12 13:25:00,719750,Sell,CFD,Metals,XAU/USD,USD,100.0,3347.22,221,221.0,-100.0,-2.0,199111.4,0 days 00:08:00,Buy,False
USD,2025-08-12 13:54:00,720011,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.75,25.54,25.54,100.0,98.0,199136.94,0 days 00:29:00,Sell,False
USD,2025-08-12 13:54:00,720018,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.73,—,0.0,100.0,198.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:54:00,720025,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.93,—,0.0,100.0,298.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:54:00,720032,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.9,—,0.0,100.0,398.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:54:00,720039,Buy,CFD,Metals,XAU/USD,USD,100.0,3345.86,—,0.0,100.0,498.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:54:00,720046,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.07,—,0.0,100.0,598.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:54:00,720053,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.31,—,0.0,100.0,698.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:55:00,720067,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.07,—,0.0,100.0,798.0,199136.94,0 days 00:01:00,Buy,False
USD,2025-08-12 13:55:00,720060,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.16,—,0.0,100.0,898.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:55:00,720081,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.17,—,0.0,100.0,998.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:55:00,720074,Buy,CFD,Metals,XAU/USD,USD,100.0,3346.14,—,0.0,100.0,1098.0,199136.94,0 days 00:00:00,Buy,False
USD,2025-08-12 13:55:00,720088,Sell,CFD,Metals,XAU/USD,USD,100.0,3346.75,100.04,100.04,-100.0,998.0,199236.98,0 days 00:00:00,Buy,True
USD,2025-08-12 14:02:00,720114,Sell,CFD,Metals,XAU/USD,USD,100.0,3344.4,10,10.0,-100.0,898.0,199246.98,0 days 00:07:00,Sell,False
USD,2025-08-12 14:02:00,720107,Buy,CFD,Metals,XAU/USD,USD,100.0,3344.3,—,0.0,100.0,998.0,199246.98,0 days 00:00:00,Sell,True
USD,2025-08-12 14:05:00,720158,Sell,CFD,Metals,XAU/USD,USD,100.0,3344.48,119,119.0,-100.0,898.0,199365.98,0 days 00:03:00,Buy,False
USD,2025-08-12 14:05:00,720145,Buy,CFD,Metals,XAU/USD,USD,100.0,3343.29,—,0.0,100.0,998.0,199365.98,0 days 00:00:00,Sell,True
USD,2025-08-12 14:21:00,720183,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.43,—,0.0,100.0,1098.0,199365.98,0 days 00:16:00,Buy,False
USD,2025-08-12 14:21:00,720190,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.43,—,0.0,100.0,1198.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720197,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.42,—,0.0,100.0,1298.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720204,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.52,—,0.0,100.0,1398.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720211,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.8,—,0.0,100.0,1498.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720218,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.74,—,0.0,100.0,1598.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720225,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.35,—,0.0,100.0,1698.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720232,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.37,—,0.0,100.0,1798.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720246,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.36,—,0.0,100.0,1898.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 14:21:00,720239,Buy,CFD,Metals,XAU/USD,USD,100.0,3332.4,—,0.0,100.0,1998.0,199365.98,0 days 00:00:00,Buy,False
USD,2025-08-12 15:24:00,720265,Sell,CFD,Metals,XAU/USD,USD,100.0,3348.19,245.6,245.6,-100.0,1898.0,199611.58,0 days 01:03:00,Buy,False
USD,2025-08-12 15:25:00,720272,Sell,CFD,Metals,XAU/USD,USD,100.0,3348.14,221.06,221.06,-100.0,1798.0,199832.64,0 days 00:01:00,Sell,False
USD,2025-08-12 15:25:00,720279,Sell,CFD,Metals,XAU/USD,USD,100.0,3348.15,225.08,225.08,-100.0,1698.0,200057.72,0 days 00:00:00,Sell,False
USD,2025-08-12 15:25:00,720286,Sell,CFD,Metals,XAU/USD,USD,100.0,3348.18,231.58,231.58,-100.0,1598.0,200289.3,0 days 00:00:00,Sell,False
USD,2025-08-12 15:25:00,720293,Sell,CFD,Metals,XAU/USD,USD,100.0,3348.4,232.52,232.52,-100.0,1498.0,200521.82,0 days 00:00:00,Sell,False
USD,2025-08-12 15:25:00,720300,Sell,CFD,Metals,XAU/USD,USD,100.0,3348.4,209.3,209.3,-100.0,1398.0,200731.12,0 days 00:00:00,Sell,False
